transaction_id,date,region,country,department,product_category,product_name,customer_segment,channel,sales_rep,units_sold,unit_price,discount_pct,revenue,cost,profit,kpi_target,kpi_actual,csat_score,churn_flag,agentic_query_count,avg_query_latency_ms
21074,2022-06-14,North America,Canada,Sales,BI Dashboards,InsightBoard,SMB,Partner,Rep_069,7,1616.77,0,11317.39,4935.39,6382.0,20546.06,16538.04,4.7,0,6,291.7
21075,2025-08-20,Europe,Netherlands,Operations,Data Integration,FlowConnect,Enterprise,Reseller,Rep_067,16,852.44,10,12275.14,4892.66,7382.48,24570.99,18099.27,3.5,0,15,486.9
21076,2023-05-06,APAC,China,Customer Success,BI Dashboards,PulseView,Mid-Market,Direct Sales,Rep_074,6,584.66,10,3157.16,1502.26,1654.9,18494.75,14624.42,3.8,0,15,358.8
21077,2025-08-07,LATAM,Argentina,Customer Success,AI Agents,AutoInsight,Enterprise,Direct Sales,Rep_062,20,1017.38,0,20347.6,10072.72,10274.88,12156.39,12801.46,2.6,0,15,914.4
21078,2023-09-09,APAC,Australia,IT,BI Dashboards,InsightBoard,Mid-Market,Reseller,Rep_063,1,400.34,10,360.31,207.53,152.78,13676.0,17172.34,4.0,1,13,947.5
21079,2024-07-03,Europe,Germany,Operations,BI Dashboards,PulseView,SMB,Online Self-Serve,Rep_019,2,1399.27,20,2238.83,937.04,1301.79,11774.06,9057.17,4.8,0,12,157.3
21080,2026-02-18,Europe,Netherlands,Finance,AI Agents,AutoInsight,Startup,Online Self-Serve,Rep_006,3,457.61,0,1372.83,524.8,848.03,10328.4,12574.28,4.4,0,26,357.1
21081,2024-09-20,MEA,South Africa,Sales,AI Agents,AgentQuery,SMB,Online Self-Serve,Rep_031,9,931.92,0,8387.28,3964.23,4423.05,18077.97,18870.82,4.4,0,11,702.1
21082,2023-09-22,Europe,Germany,Operations,BI Dashboards,InsightBoard,Mid-Market,Direct Sales,Rep_030,26,328.07,0,8529.82,4385.07,4144.75,9260.71,8839.35,4.1,0,11,143.5
21083,2026-01-20,APAC,China,Sales,Reporting Suite,ReportGen,Enterprise,Reseller,Rep_014,3,1834.5,0,5503.5,3080.12,2423.38,8707.98,9073.22,3.8,0,10,686.5
21084,2025-10-26,Europe,Netherlands,Sales,Reporting Suite,ReportGen,SMB,Reseller,Rep_002,15,1983.51,0,29752.65,16730.72,13021.93,22763.02,26261.25,4.1,0,8,396.4
21085,2022-10-20,LATAM,Argentina,Operations,Data Integration,PipeSync,Enterprise,Partner,Rep_032,7,1361.29,15,8099.68,3191.77,4907.91,24212.66,21338.95,4.4,1,12,910.5
21086,2025-05-30,North America,Mexico,Finance,AI Agents,AgentQuery,Enterprise,Online Self-Serve,Rep_048,6,940.64,5,5361.65,2554.16,2807.49,12609.27,10666.99,3.9,1,13,723.7
21087,2025-09-03,MEA,Saudi Arabia,Marketing,Analytics Platform,MetricMind Core,Mid-Market,Reseller,Rep_053,7,1762.5,0,12337.5,5379.63,6957.87,15798.98,19631.38,3.8,0,11,485.4
21088,2023-08-23,North America,USA,Marketing,Reporting Suite,SnapReport,SMB,Partner,Rep_065,5,55.46,0,277.3,109.9,167.4,8827.22,11004.81,2.6,0,16,184.5
21089,2023-10-10,APAC,Australia,Customer Success,Reporting Suite,ReportGen,Enterprise,Partner,Rep_045,7,1898.57,0,13289.99,6141.75,7148.24,20511.19,15520.68,3.8,1,14,368.3
21090,2024-04-30,APAC,India,IT,AI Agents,AgentQuery,Mid-Market,Reseller,Rep_068,9,1862.62,20,13410.86,7227.28,6183.58,16778.47,21163.08,4.3,0,8,351.0
21091,2022-12-06,APAC,Australia,Sales,Reporting Suite,ReportGen,SMB,Partner,Rep_054,10,586.86,0,5868.6,2775.16,3093.44,21568.44,18950.53,2.7,0,8,433.0
21092,2024-01-01,LATAM,Argentina,Sales,Analytics Platform,MetricMind Core,Startup,Online Self-Serve,Rep_061,34,1815.66,20,49385.95,17728.56,31657.39,18092.0,19364.12,4.8,0,12,624.0
21093,2022-12-08,Europe,UK,Customer Success,BI Dashboards,InsightBoard,Startup,Reseller,Rep_007,7,465.38,0,3257.66,1860.85,1396.81,24216.7,20926.15,3.5,0,6,604.0
21094,2024-01-18,Europe,France,Customer Success,BI Dashboards,PulseView,Startup,Online Self-Serve,Rep_009,6,1894.39,0,11366.34,6190.24,5176.1,17361.42,21996.31,3.6,0,15,703.5
21095,2024-04-06,APAC,China,Customer Success,AI Agents,AutoInsight,Startup,Partner,Rep_035,13,1085.85,0,14116.05,6557.14,7558.91,24186.12,29549.51,3.7,0,14,167.9
21096,2024-02-29,North America,Canada,Marketing,BI Dashboards,InsightBoard,Enterprise,Online Self-Serve,Rep_031,7,1151.07,0,8057.49,3809.49,4248.0,17504.8,22553.65,2.7,0,20,278.6
21097,2026-01-04,Europe,UK,Finance,Analytics Platform,MetricMind Core,Mid-Market,Direct Sales,Rep_037,7,1965.68,15,11695.8,6680.61,5015.19,8179.9,7178.65,2.8,0,10,303.3
21098,2023-05-10,Europe,Germany,Sales,AI Agents,AgentQuery,SMB,Reseller,Rep_032,6,1930.92,0,11585.52,5947.79,5637.73,10599.24,11051.4,3.3,0,15,909.3
21099,2025-12-12,North America,Mexico,Operations,Analytics Platform,MetricMind Pro,Enterprise,Online Self-Serve,Rep_075,19,1667.78,0,31687.82,13381.8,18306.02,10008.54,10457.43,2.9,0,15,199.8
21100,2025-07-09,APAC,China,Sales,Analytics Platform,MetricMind Core,SMB,Online Self-Serve,Rep_057,22,1951.51,0,42933.22,15577.28,27355.94,22722.21,26610.01,4.4,0,19,482.5
21101,2022-04-14,Europe,UK,Marketing,AI Agents,AutoInsight,SMB,Reseller,Rep_076,17,771.32,10,11801.2,6551.84,5249.36,12158.65,10627.28,2.9,0,14,534.5
21102,2025-10-22,LATAM,Brazil,Marketing,AI Agents,AgentQuery,Enterprise,Direct Sales,Rep_014,10,53.51,5,508.34,178.04,330.3,19201.21,16730.42,3.9,0,14,556.5
21103,2023-04-18,LATAM,Argentina,Customer Success,Reporting Suite,SnapReport,Mid-Market,Direct Sales,Rep_044,3,254.01,15,647.73,334.46,313.27,24456.17,31061.03,4.7,0,9,872.9
21104,2024-09-04,North America,USA,Finance,Reporting Suite,ReportGen,Mid-Market,Direct Sales,Rep_030,41,1345.22,10,49638.62,19149.81,30488.81,11081.95,13898.88,3.6,0,12,577.4
21105,2024-09-24,APAC,Australia,Sales,Reporting Suite,ReportGen,Enterprise,Direct Sales,Rep_010,7,1296.47,20,7260.23,3873.38,3386.85,15316.74,18002.42,2.8,0,15,645.7
21106,2025-09-13,APAC,China,Marketing,BI Dashboards,InsightBoard,Enterprise,Reseller,Rep_041,5,328.07,0,1640.35,905.14,735.21,20330.3,23417.3,4.9,0,19,493.0
21107,2022-06-12,APAC,India,IT,AI Agents,AutoInsight,SMB,Online Self-Serve,Rep_021,33,213.07,10,6328.18,2314.85,4013.33,17048.11,17790.04,4.9,0,12,170.0
21108,2023-02-14,MEA,UAE,Operations,AI Agents,AgentQuery,SMB,Partner,Rep_023,6,1913.91,0,11483.46,5211.96,6271.5,16906.5,21006.77,4.3,1,17,817.0
21109,2025-10-09,LATAM,Argentina,Sales,Data Integration,FlowConnect,Enterprise,Reseller,Rep_046,15,1255.9,0,18838.5,11056.83,7781.67,18663.86,13382.5,2.9,0,15,875.9
21110,2023-03-30,APAC,Japan,Sales,Reporting Suite,SnapReport,SMB,Direct Sales,Rep_049,10,829.35,0,8293.5,3227.32,5066.18,24562.96,22909.11,3.8,0,14,547.2
21111,2024-04-16,North America,Canada,Marketing,Reporting Suite,ReportGen,Mid-Market,Online Self-Serve,Rep_003,6,1432.35,0,8594.1,4550.71,4043.39,10709.3,9002.84,4.3,0,16,486.2
21112,2023-05-24,MEA,South Africa,Operations,Data Integration,PipeSync,Mid-Market,Reseller,Rep_037,8,1959.71,0,15677.68,5908.12,9769.56,15543.7,11793.02,3.0,0,12,421.9
21113,2023-08-14,Europe,Germany,Finance,Reporting Suite,ReportGen,Enterprise,Partner,Rep_047,8,597.81,15,4065.11,1640.53,2424.58,9116.8,8461.29,4.9,1,19,610.2
21114,2024-03-25,APAC,China,Customer Success,Data Integration,FlowConnect,SMB,Reseller,Rep_022,13,274.45,0,3567.85,1891.84,1676.01,20637.09,15558.79,2.8,0,26,347.4
21115,2022-11-04,MEA,UAE,Sales,BI Dashboards,PulseView,SMB,Online Self-Serve,Rep_039,4,1181.47,0,4725.88,1725.32,3000.56,23697.21,26244.35,3.7,0,14,692.9
21116,2026-02-23,MEA,Saudi Arabia,Operations,Data Integration,PipeSync,SMB,Direct Sales,Rep_034,10,550.79,0,5507.9,2991.57,2516.33,9013.38,9697.45,4.0,0,13,428.4
21117,2025-11-30,Europe,Germany,IT,AI Agents,AgentQuery,SMB,Online Self-Serve,Rep_069,3,853.75,5,2433.19,1357.5,1075.69,19876.56,20959.84,2.9,0,16,504.4
21118,2025-10-25,MEA,South Africa,IT,Analytics Platform,MetricMind Pro,Mid-Market,Reseller,Rep_011,3,1543.48,0,4630.44,2693.12,1937.32,10863.57,10357.92,5.0,0,16,568.6
21119,2025-03-18,North America,USA,Sales,AI Agents,AgentQuery,Mid-Market,Online Self-Serve,Rep_016,2,1657.91,0,3315.82,1401.3,1914.52,19744.44,20477.95,3.7,0,19,870.9
21120,2025-04-21,North America,Mexico,Finance,BI Dashboards,PulseView,Enterprise,Direct Sales,Rep_067,8,666.6,5,5066.16,2720.32,2345.84,20821.87,22443.95,3.8,0,25,159.7
21121,2023-11-01,North America,Mexico,Finance,Analytics Platform,MetricMind Core,Enterprise,Reseller,Rep_045,13,1342.01,15,14829.21,5714.52,9114.69,20013.54,24838.56,3.0,1,19,755.1
21122,2026-03-26,MEA,UAE,Marketing,Reporting Suite,ReportGen,Enterprise,Direct Sales,Rep_046,6,1067.9,5,6087.03,2596.77,3490.26,14800.86,15138.49,4.5,0,14,308.4
21123,2022-10-12,APAC,Australia,Marketing,AI Agents,AgentQuery,Enterprise,Reseller,Rep_041,15,1826.94,5,26033.89,13679.11,12354.78,15752.16,17101.9,3.8,0,8,632.1
21124,2022-04-01,North America,USA,Operations,AI Agents,AutoInsight,SMB,Online Self-Serve,Rep_009,37,1929.04,10,64237.03,37567.41,26669.62,21840.28,19005.11,2.7,0,11,386.0
21125,2024-06-14,APAC,India,Marketing,BI Dashboards,InsightBoard,SMB,Partner,Rep_060,1,796.73,0,796.73,396.77,399.96,24050.28,26773.8,3.2,1,13,128.9
21126,2022-07-12,LATAM,Brazil,Customer Success,AI Agents,AutoInsight,SMB,Direct Sales,Rep_049,5,1634.2,0,8171.0,3603.21,4567.79,21677.7,19282.0,3.2,0,10,237.0
21127,2023-10-14,Europe,Netherlands,IT,AI Agents,AutoInsight,Mid-Market,Partner,Rep_036,12,614.48,0,7373.76,2702.63,4671.13,8931.4,6660.45,4.6,0,13,514.2
21128,2022-10-24,LATAM,Chile,Finance,Analytics Platform,MetricMind Core,Enterprise,Reseller,Rep_073,7,1093.65,0,7655.55,4125.45,3530.1,14166.77,17482.47,3.4,0,14,931.3
21129,2022-08-13,North America,Mexico,IT,BI Dashboards,PulseView,SMB,Direct Sales,Rep_058,2,1397.71,0,2795.42,1637.51,1157.91,18091.3,15527.63,3.9,0,9,173.6
21130,2025-03-02,Europe,France,Marketing,Analytics Platform,MetricMind Pro,Mid-Market,Direct Sales,Rep_076,5,632.48,5,3004.28,1192.35,1811.93,9248.66,11980.47,3.5,1,15,662.1
21131,2023-08-15,APAC,Australia,IT,Analytics Platform,MetricMind Pro,Enterprise,Reseller,Rep_018,3,1808.99,5,5155.62,1909.01,3246.61,23745.45,20218.72,4.0,0,16,292.9
21132,2023-12-11,North America,Mexico,Finance,BI Dashboards,PulseView,Enterprise,Direct Sales,Rep_013,11,1168.17,0,12849.87,5301.11,7548.76,11311.85,13127.05,4.3,0,14,120.6
21133,2023-12-30,North America,Mexico,Operations,BI Dashboards,InsightBoard,Enterprise,Online Self-Serve,Rep_054,3,864.29,0,2592.87,1363.1,1229.77,10954.01,10365.68,4.7,0,18,592.4
21134,2022-08-24,Europe,UK,Marketing,Analytics Platform,MetricMind Core,Enterprise,Partner,Rep_073,6,1808.12,0,10848.72,5508.27,5340.45,24061.03,29709.15,3.0,0,15,275.8
21135,2024-05-29,MEA,UAE,Operations,Analytics Platform,MetricMind Core,Startup,Online Self-Serve,Rep_028,15,1665.72,0,24985.8,11515.41,13470.39,18583.67,17159.21,4.0,0,14,844.9
21136,2023-07-16,APAC,China,Marketing,Analytics Platform,MetricMind Pro,SMB,Direct Sales,Rep_022,6,835.82,15,4262.68,2087.35,2175.33,15024.36,12377.55,4.1,1,14,360.4
21137,2025-05-02,LATAM,Chile,Customer Success,Analytics Platform,MetricMind Core,SMB,Partner,Rep_065,19,973.45,5,17570.77,6861.8,10708.97,19994.96,18651.12,4.0,0,22,211.1
21138,2025-12-10,LATAM,Brazil,Sales,Analytics Platform,MetricMind Core,Mid-Market,Reseller,Rep_075,8,691.78,15,4704.1,1930.38,2773.72,14334.11,18431.14,3.4,0,12,790.4
21139,2025-06-29,Europe,Germany,Finance,BI Dashboards,InsightBoard,Startup,Partner,Rep_059,3,1254.36,15,3198.62,1901.68,1296.94,17369.23,21949.45,2.6,0,14,673.7
21140,2022-06-15,North America,Canada,Marketing,Data Integration,FlowConnect,SMB,Online Self-Serve,Rep_080,3,486.5,0,1459.5,748.25,711.25,17630.38,13856.73,4.7,0,17,633.3
21141,2025-10-24,LATAM,Argentina,Marketing,AI Agents,AgentQuery,Mid-Market,Partner,Rep_035,9,1326.44,0,11937.96,5219.15,6718.81,24531.01,21805.06,3.8,0,10,612.3
21142,2022-10-18,Europe,Germany,Marketing,Analytics Platform,MetricMind Pro,Startup,Online Self-Serve,Rep_033,6,1393.26,0,8359.56,4026.88,4332.68,8237.55,8622.16,3.2,0,17,759.5
21143,2023-08-08,North America,Canada,Sales,Data Integration,FlowConnect,SMB,Reseller,Rep_077,2,494.77,0,989.54,455.26,534.28,9652.12,8355.63,4.8,0,12,703.7
21144,2023-02-19,APAC,India,Marketing,AI Agents,AgentQuery,SMB,Reseller,Rep_058,3,669.22,0,2007.66,768.74,1238.92,19354.66,19027.63,3.2,0,12,315.1
21145,2025-05-01,North America,USA,Sales,BI Dashboards,PulseView,Mid-Market,Direct Sales,Rep_056,5,1046.42,0,5232.1,2692.54,2539.56,12164.86,12519.44,3.2,0,13,456.7
21146,2025-09-02,North America,USA,Operations,BI Dashboards,InsightBoard,Enterprise,Direct Sales,Rep_032,10,1350.22,0,13502.2,6868.62,6633.58,16373.55,16641.13,2.7,0,15,126.0
21147,2025-01-22,APAC,Australia,Finance,Analytics Platform,MetricMind Pro,Enterprise,Online Self-Serve,Rep_056,14,1990.34,15,23685.05,11452.07,12232.98,21913.13,20310.12,3.4,0,14,196.1
21148,2026-05-28,Europe,Germany,Finance,Reporting Suite,ReportGen,Enterprise,Online Self-Serve,Rep_077,23,532.38,0,12244.74,5086.22,7158.52,17023.49,18630.41,3.0,1,17,583.7
21149,2022-05-22,Europe,France,Finance,BI Dashboards,PulseView,Enterprise,Partner,Rep_068,6,924.33,0,5545.98,2494.76,3051.22,23873.06,19469.96,3.2,0,10,514.5
21150,2022-02-26,LATAM,Argentina,Finance,AI Agents,AgentQuery,Enterprise,Online Self-Serve,Rep_004,30,517.17,0,15515.1,6469.58,9045.52,20153.45,21449.96,2.8,0,10,562.7
21151,2023-10-11,LATAM,Brazil,Customer Success,Reporting Suite,ReportGen,SMB,Direct Sales,Rep_025,2,1850.62,0,3701.24,1851.68,1849.56,9502.91,11895.18,4.2,1,13,295.4
21152,2022-10-07,North America,USA,Sales,Reporting Suite,SnapReport,Startup,Direct Sales,Rep_009,8,1199.78,5,9118.33,3899.45,5218.88,20543.8,24183.16,2.6,0,21,683.9
21153,2026-06-25,LATAM,Argentina,Finance,BI Dashboards,InsightBoard,Enterprise,Reseller,Rep_028,7,303.5,5,2018.28,853.89,1164.39,9276.63,7678.67,3.6,0,13,340.6
21154,2023-01-21,North America,Mexico,Customer Success,AI Agents,AutoInsight,Startup,Partner,Rep_003,23,468.56,0,10776.88,4195.94,6580.94,10642.56,11175.41,2.8,1,22,436.3
21155,2024-11-18,Europe,France,IT,Data Integration,FlowConnect,Enterprise,Partner,Rep_009,2,950.26,0,1900.52,937.15,963.37,12917.9,16519.91,2.8,0,11,184.6
21156,2024-07-24,MEA,Saudi Arabia,Marketing,Analytics Platform,MetricMind Pro,SMB,Partner,Rep_063,3,1225.71,0,3677.13,1458.51,2218.62,23674.03,17127.16,2.5,1,16,614.6
21157,2025-06-01,MEA,South Africa,Customer Success,BI Dashboards,InsightBoard,SMB,Reseller,Rep_036,31,154.8,5,4558.86,2204.94,2353.92,9394.09,11384.79,4.0,0,13,791.6
21158,2025-06-01,MEA,UAE,IT,Analytics Platform,MetricMind Pro,SMB,Reseller,Rep_069,7,1358.68,0,9510.76,5311.07,4199.69,20796.69,20746.23,4.8,0,18,806.0
21159,2024-12-08,LATAM,Chile,Sales,AI Agents,AgentQuery,SMB,Online Self-Serve,Rep_009,5,1895.08,0,9475.4,4440.48,5034.92,9798.29,10059.69,4.9,0,19,395.9
21160,2022-10-28,North America,Canada,Finance,Reporting Suite,ReportGen,Mid-Market,Reseller,Rep_060,3,1678.17,0,5034.51,2105.53,2928.98,14481.18,18378.8,4.8,0,12,251.7
21161,2024-07-01,Europe,UK,IT,Analytics Platform,MetricMind Core,Mid-Market,Partner,Rep_071,17,1882.24,0,31998.08,16785.51,15212.57,11249.33,12889.05,3.0,0,10,140.3
21162,2024-10-03,APAC,India,Operations,Reporting Suite,SnapReport,Enterprise,Reseller,Rep_002,19,541.63,5,9776.42,4121.43,5654.99,9046.53,8100.24,3.9,0,23,212.5
21163,2024-08-06,Europe,Netherlands,Finance,AI Agents,AgentQuery,Mid-Market,Online Self-Serve,Rep_060,23,1486.49,10,30770.34,17019.15,13751.19,10221.14,9721.68,3.4,0,19,543.6
21164,2025-04-16,Europe,Netherlands,Marketing,Reporting Suite,SnapReport,Enterprise,Online Self-Serve,Rep_069,31,1272.78,0,39456.18,15631.97,23824.21,10456.32,13214.5,3.2,0,15,285.3
21165,2025-12-28,MEA,South Africa,Operations,Analytics Platform,MetricMind Pro,Enterprise,Partner,Rep_017,5,972.51,0,4862.55,2088.43,2774.12,16370.5,13605.27,3.9,0,12,781.9
21166,2024-10-31,Europe,Germany,Sales,AI Agents,AgentQuery,SMB,Partner,Rep_004,9,1365.26,5,11672.97,6813.14,4859.83,21866.57,20348.14,4.2,0,13,552.1
21167,2023-02-04,APAC,China,Marketing,Analytics Platform,MetricMind Core,SMB,Reseller,Rep_012,5,1837.86,20,7351.44,4108.0,3243.44,11685.84,9100.31,2.7,0,12,718.3
21168,2025-04-18,APAC,Australia,IT,Analytics Platform,MetricMind Pro,Mid-Market,Partner,Rep_043,9,892.56,0,8033.04,3977.44,4055.6,12954.06,13538.28,5.0,0,9,855.3
21169,2025-05-01,North America,USA,Marketing,AI Agents,AutoInsight,SMB,Online Self-Serve,Rep_045,13,1911.15,10,22360.46,12056.13,10304.33,8006.53,5902.23,3.1,0,13,211.9
21170,2023-11-22,LATAM,Argentina,Customer Success,BI Dashboards,PulseView,Startup,Partner,Rep_023,27,1464.36,0,39537.72,21812.99,17724.73,12283.34,8741.25,4.7,0,16,625.8
21171,2024-07-04,APAC,China,Sales,BI Dashboards,PulseView,Mid-Market,Partner,Rep_080,7,1087.88,0,7615.16,4408.7,3206.46,19546.72,15921.44,3.7,0,21,131.6
21172,2025-07-22,MEA,Saudi Arabia,Customer Success,BI Dashboards,InsightBoard,Mid-Market,Partner,Rep_026,3,1176.72,20,2824.13,1486.21,1337.92,18562.71,19810.85,3.4,0,17,835.1
21173,2023-06-09,Europe,Netherlands,Marketing,Analytics Platform,MetricMind Core,Startup,Partner,Rep_060,14,1395.39,0,19535.46,10075.32,9460.14,16995.63,19666.61,3.0,1,17,929.1
21174,2025-04-10,LATAM,Chile,Marketing,BI Dashboards,PulseView,Enterprise,Partner,Rep_042,6,1613.74,0,9682.44,3699.33,5983.11,11466.62,10529.65,3.0,0,13,897.6
21175,2022-06-12,APAC,China,Operations,Data Integration,PipeSync,Startup,Reseller,Rep_068,20,591.3,10,10643.4,5591.72,5051.68,17850.24,22397.35,2.6,1,20,327.3
21176,2023-03-16,North America,Mexico,Finance,AI Agents,AgentQuery,SMB,Reseller,Rep_003,15,1045.86,0,15687.9,9082.44,6605.46,15435.51,14429.63,4.5,0,13,682.2
21177,2026-01-07,North America,USA,Operations,BI Dashboards,PulseView,Startup,Direct Sales,Rep_072,32,346.29,5,10527.22,6164.34,4362.88,12319.51,10211.22,3.9,0,18,625.5
21178,2025-01-01,LATAM,Brazil,Sales,AI Agents,AgentQuery,Mid-Market,Reseller,Rep_070,6,1852.84,0,11117.04,3917.45,7199.59,16645.22,15168.95,4.3,0,24,592.1
21179,2025-01-01,North America,USA,Marketing,Reporting Suite,SnapReport,Mid-Market,Reseller,Rep_070,6,1422.55,5,8108.53,4173.72,3934.81,13092.29,12665.99,2.9,0,12,419.8
21180,2024-01-05,North America,Mexico,Operations,Data Integration,PipeSync,SMB,Reseller,Rep_014,5,1985.69,0,9928.45,4099.69,5828.76,10739.21,7841.03,4.5,0,12,937.4
21181,2024-05-07,North America,Canada,IT,Data Integration,FlowConnect,SMB,Online Self-Serve,Rep_056,30,1039.73,0,31191.9,16909.8,14282.1,13663.41,13772.32,3.8,0,16,523.3
21182,2022-09-07,APAC,India,IT,Analytics Platform,MetricMind Pro,Enterprise,Online Self-Serve,Rep_003,10,84.11,0,841.1,351.23,489.87,14815.36,12089.42,2.5,1,15,747.9
21183,2022-10-31,LATAM,Brazil,Marketing,Reporting Suite,SnapReport,SMB,Partner,Rep_066,10,1343.61,0,13436.1,7714.55,5721.55,15264.5,13844.66,2.9,0,10,856.6
21184,2023-02-13,MEA,Saudi Arabia,Operations,Data Integration,PipeSync,Startup,Direct Sales,Rep_031,20,1021.34,0,20426.8,8490.48,11936.32,23372.64,20669.99,2.6,1,16,567.6
21185,2024-01-31,LATAM,Chile,Customer Success,AI Agents,AgentQuery,Mid-Market,Reseller,Rep_031,3,307.84,5,877.34,474.33,403.01,9574.05,7477.38,4.0,0,13,242.1
21186,2023-02-13,North America,Mexico,Marketing,Reporting Suite,SnapReport,Mid-Market,Reseller,Rep_045,10,1348.62,20,10788.96,6207.96,4581.0,16830.23,20149.06,2.7,0,14,332.2
21187,2024-10-24,APAC,Australia,Finance,AI Agents,AgentQuery,SMB,Direct Sales,Rep_079,12,1206.11,0,14473.32,8371.79,6101.53,13546.54,15262.56,3.0,0,15,148.4
21188,2022-03-26,Europe,Netherlands,IT,Reporting Suite,SnapReport,Enterprise,Reseller,Rep_039,3,1553.1,10,4193.37,1824.37,2369.0,14489.33,14940.61,3.7,0,17,426.9
21189,2023-03-13,Europe,Netherlands,Finance,AI Agents,AutoInsight,SMB,Direct Sales,Rep_030,30,53.76,0,1612.8,648.13,964.67,16576.41,16364.74,2.7,0,10,269.1
21190,2024-07-18,APAC,Japan,Marketing,Reporting Suite,SnapReport,SMB,Partner,Rep_026,7,703.29,5,4676.88,2234.13,2442.75,16053.47,15779.77,3.9,0,19,613.9
21191,2026-02-18,Europe,Netherlands,Finance,BI Dashboards,InsightBoard,SMB,Partner,Rep_065,11,1922.23,0,21144.53,10120.8,11023.73,23546.13,27024.18,4.3,0,14,230.6
21192,2023-12-25,MEA,Saudi Arabia,Sales,Analytics Platform,MetricMind Core,Enterprise,Online Self-Serve,Rep_043,9,441.77,15,3379.54,1651.62,1727.92,17869.74,17065.65,2.9,0,17,683.8
21193,2022-05-26,Europe,France,Marketing,AI Agents,AutoInsight,Enterprise,Partner,Rep_056,28,174.67,0,4890.76,2280.44,2610.32,12369.53,9874.83,4.5,0,20,822.9
21194,2024-01-05,MEA,Saudi Arabia,Finance,Reporting Suite,ReportGen,SMB,Partner,Rep_062,11,1388.82,0,15277.02,8721.88,6555.14,13129.52,14947.84,4.7,0,11,613.4
21195,2024-09-29,MEA,Saudi Arabia,IT,Reporting Suite,ReportGen,Enterprise,Online Self-Serve,Rep_015,6,1757.72,0,10546.32,4418.76,6127.56,19202.74,16371.7,3.4,1,16,878.2
21196,2024-05-28,North America,Mexico,Sales,BI Dashboards,PulseView,Mid-Market,Partner,Rep_031,5,78.21,20,312.84,174.75,138.09,21456.04,24314.75,4.9,0,11,437.2
21197,2024-02-21,APAC,Australia,Marketing,BI Dashboards,InsightBoard,Startup,Online Self-Serve,Rep_071,19,1895.07,15,30605.38,16177.93,14427.45,10054.1,10444.2,3.1,0,15,264.1
21198,2025-07-03,MEA,UAE,IT,BI Dashboards,PulseView,Enterprise,Online Self-Serve,Rep_010,7,175.89,0,1231.23,713.7,517.53,9526.7,7155.19,2.9,0,8,246.0
21199,2023-08-11,North America,Canada,Sales,Reporting Suite,SnapReport,SMB,Online Self-Serve,Rep_013,17,138.63,0,2356.71,1404.03,952.68,11067.75,11137.85,4.3,0,14,432.4
21200,2022-02-02,North America,Mexico,IT,Data Integration,PipeSync,SMB,Partner,Rep_058,20,227.97,0,4559.4,2323.97,2235.43,10836.37,9155.51,2.6,0,17,719.6
21201,2022-02-17,MEA,UAE,Customer Success,Analytics Platform,MetricMind Core,Startup,Direct Sales,Rep_053,10,1432.14,10,12889.26,7267.95,5621.31,23656.92,19977.33,4.5,0,11,681.2
21202,2025-07-02,MEA,South Africa,Customer Success,Reporting Suite,ReportGen,Enterprise,Online Self-Serve,Rep_080,15,885.57,0,13283.55,7144.48,6139.07,20326.0,23693.86,2.7,0,14,288.8
21203,2025-09-30,North America,Mexico,IT,Analytics Platform,MetricMind Core,SMB,Partner,Rep_041,11,935.06,15,8742.81,4837.92,3904.89,14206.38,16890.61,4.1,0,14,493.3
21204,2025-07-28,North America,Mexico,Marketing,BI Dashboards,InsightBoard,Enterprise,Reseller,Rep_073,6,1814.88,20,8711.42,4888.23,3823.19,20368.72,20434.73,3.6,0,17,343.3
21205,2023-11-26,North America,USA,Operations,Data Integration,PipeSync,SMB,Direct Sales,Rep_066,24,725.59,10,15672.74,8013.5,7659.24,20350.31,24136.26,4.6,0,13,534.6
21206,2024-04-27,MEA,UAE,Customer Success,BI Dashboards,PulseView,SMB,Partner,Rep_013,7,796.71,0,5576.97,2755.29,2821.68,15788.2,12226.47,4.0,0,17,459.2
21207,2024-09-17,APAC,Australia,Marketing,Data Integration,FlowConnect,Mid-Market,Direct Sales,Rep_009,18,837.21,0,15069.78,7232.42,7837.36,24168.03,27543.81,4.9,0,12,196.0
21208,2026-04-29,LATAM,Brazil,IT,Data Integration,PipeSync,Mid-Market,Reseller,Rep_043,12,968.12,0,11617.44,6791.1,4826.34,17161.86,17188.45,2.8,0,14,571.0
21209,2025-10-15,MEA,South Africa,Sales,BI Dashboards,InsightBoard,Enterprise,Direct Sales,Rep_050,22,1364.84,20,24021.18,10922.43,13098.75,24751.55,31960.74,3.1,0,19,841.7
21210,2023-06-21,LATAM,Brazil,Sales,AI Agents,AutoInsight,SMB,Partner,Rep_064,17,1724.79,10,26389.29,12814.78,13574.51,18467.13,14235.17,4.5,1,10,486.7
21211,2025-12-22,Europe,UK,Sales,BI Dashboards,InsightBoard,Startup,Direct Sales,Rep_052,5,546.93,0,2734.65,1074.45,1660.2,22479.08,21819.93,4.0,0,17,689.0
21212,2022-11-27,Europe,UK,Marketing,BI Dashboards,PulseView,Startup,Partner,Rep_018,8,840.91,5,6390.92,3792.52,2598.4,18211.9,21013.48,3.0,0,21,767.0
